uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100013255,"National Program on Global Change and Air-Sea Interaction",
http://dx.doi.org/10.13039/100003185,"National Psoriasis Foundation",
http://dx.doi.org/10.13039/501100014207,"National Public Health Grand Research Foundation",
http://dx.doi.org/10.13039/501100003671,"National Quarantine Station",
http://dx.doi.org/10.13039/100015422,"National Radio Astronomy Observatory",
http://dx.doi.org/10.13039/501100003656,"National Radio Research Agency",
http://dx.doi.org/10.13039/501100003650,"National Rehabilitation Center",
http://dx.doi.org/10.13039/501100020574,"National Remote Sensing Centre",
http://dx.doi.org/10.13039/100006233,"National Renewable Energy Laboratory",
http://dx.doi.org/10.13039/501100013400,"National Research Center "Kurchatov Institute"",
http://dx.doi.org/10.13039/100017791,"National Research Center for Protozoan Diseases, Obihiro University of Agriculture and Veterinary Medicine",
http://dx.doi.org/10.13039/100007787,"National Research Centre",
http://dx.doi.org/10.13039/100013101,"National Research Council",
http://dx.doi.org/10.13039/501100000046,"National Research Council Canada",
http://dx.doi.org/10.13039/100008968,"National Research Council Sri Lanka",
http://dx.doi.org/10.13039/501100003631,"National Research Council for Economics, Humanities and Social Science",
http://dx.doi.org/10.13039/501100008783,"National Research Council of Science and Technology",
http://dx.doi.org/10.13039/501100004704,"National Research Council of Thailand",
http://dx.doi.org/10.13039/501100010217,"National Research Council of the Philippines",
http://dx.doi.org/10.13039/501100001321,"National Research Foundation",
http://dx.doi.org/10.13039/501100001381,"National Research Foundation Singapore",
http://dx.doi.org/10.13039/501100003725,"National Research Foundation of Korea",
http://dx.doi.org/10.13039/100018227,"National Research Foundation of Ukraine",
http://dx.doi.org/10.13039/100016400,"National Research Fund, Kenya",
http://dx.doi.org/10.13039/501100006328,"National Research Institute for Earth Science and Disaster Prevention",
http://dx.doi.org/10.13039/501100002389,"National Research Institute of Astronomy and Geophysics",
http://dx.doi.org/10.13039/501100010334,"National Research Nuclear University MEPhI",
http://dx.doi.org/10.13039/501100004866,"National Research Program for Biopharmaceuticals",
http://dx.doi.org/10.13039/501100007251,"National Research University Higher School of Economics",
http://dx.doi.org/10.13039/501100018818,"National Research, Development and Innovation Office",
http://dx.doi.org/10.13039/100013097,"National Resource Center for the First-Year Experience and Students in Transition, University of South Carolina",
http://dx.doi.org/10.13039/100011389,"National Resource Center on Nutrition and Aging",
http://dx.doi.org/10.13039/100015432,"National Reye's Syndrome Foundation",
http://dx.doi.org/10.13039/100001274,"National Rifle Association of America",
http://dx.doi.org/10.13039/501100006085,"National Root Crops Research Institute",
http://dx.doi.org/10.13039/100003186,"National Rosacea Society",
http://dx.doi.org/10.13039/501100016307,"National Safety Academic Fund",
http://dx.doi.org/10.13039/501100015294,"National Safety Academy Foundation",
http://dx.doi.org/10.13039/100013329,"National Sanitarium Association",
http://dx.doi.org/10.13039/100016794,"National Save the Sea Turtle Foundation",
http://dx.doi.org/10.13039/100005716,"National Science Board",
http://dx.doi.org/10.13039/501100001868,"National Science Council",
http://dx.doi.org/10.13039/100000108,"National Science Digital Library",
http://dx.doi.org/10.13039/100000001,"National Science Foundation",
http://dx.doi.org/10.13039/501100008982,"National Science Foundation of Sri Lanka",
http://dx.doi.org/10.13039/100011512,"National Science Foundation, United Arab Emirates",
http://dx.doi.org/10.13039/501100014219,"National Science Fund for Distinguished Young Scholars",
http://dx.doi.org/10.13039/501100003659,"National Science Museum",
http://dx.doi.org/10.13039/501100020950,"National Science and Technology Council",
http://dx.doi.org/10.13039/501100004192,"National Science and Technology Development Agency",
http://dx.doi.org/10.13039/501100001417,"National Science and Technology Entrepreneurship Development Board",
http://dx.doi.org/10.13039/501100012167,"National Science and Technology Infrastructure Program",
http://dx.doi.org/10.13039/501100018537,"National Science and Technology Major Project",
http://dx.doi.org/10.13039/501100001844,"National Science and Technology Management Information System",
http://dx.doi.org/10.13039/501100013077,"National Science and Technology Planning Project",
http://dx.doi.org/10.13039/501100013385,"National Science and Technology Program during the Twelfth Five-year Plan Period",
http://dx.doi.org/10.13039/100003991,"National Sculpture Society",
http://dx.doi.org/10.13039/100011991,"National Search and Rescue Secretariat",
http://dx.doi.org/10.13039/100009226,"National Security Agency",
http://dx.doi.org/10.13039/501100003697,"National Security Research Institute",
http://dx.doi.org/10.13039/100004355,"National Semiconductor",
http://dx.doi.org/10.13039/100003187,"National Sleep Foundation",
http://dx.doi.org/10.13039/501100012294,"National Social Science Fund Youth Project",R
http://dx.doi.org/10.13039/501100012456,"National Social Science Fund of China",
http://dx.doi.org/10.13039/100005458,"National Society for Histotechnology",
http://dx.doi.org/10.13039/100016006,"National Society for Research on Ageing",
http://dx.doi.org/10.13039/100010237,"National Society of Genetic Counselors",
http://dx.doi.org/10.13039/100005459,"National Society of Professional Engineers",
http://dx.doi.org/10.13039/100014262,"National Socio-Environmental Synthesis Center",
http://dx.doi.org/10.13039/100016889,"National Solar Observatory",
http://dx.doi.org/10.13039/100008898,"National Space Biomedical Research Institute",
http://dx.doi.org/10.13039/501100017499,"National Space Development Agency of Japan",
http://dx.doi.org/10.13039/501100007532,"National Space Organization",
http://dx.doi.org/10.13039/100013928,"National Spasmodic Dysphonia Association",
http://dx.doi.org/10.13039/100018509,"National Spectrum Consortium",
http://dx.doi.org/10.13039/100018105,"National Speleological Society",
http://dx.doi.org/10.13039/100014368,"National Sporting Library and Museum",
http://dx.doi.org/10.13039/100012708,"National Starch and Chemical Company",
http://dx.doi.org/10.13039/100011930,"National Stem Cell Foundation",
http://dx.doi.org/10.13039/100017919,"National Storage Industry Consortium",
http://dx.doi.org/10.13039/100016538,"National Strength and Conditioning Association",
http://dx.doi.org/10.13039/501100000930,"National Stroke Foundation",
http://dx.doi.org/10.13039/501100020063,"National Sugarcane Engineering Technology Research Center",
http://dx.doi.org/10.13039/100007844,"National Sun Yat-sen University",
http://dx.doi.org/10.13039/100017131,"National Supercomputer Centre in Guangzhou",
http://dx.doi.org/10.13039/501100015730,"National Supercomputer Centre, Linköpings Universitet",
http://dx.doi.org/10.13039/501100019212,"National Supercomputing Center of Tianjin",
http://dx.doi.org/10.13039/501100015242,"National Swine Industry Technology System",
http://dx.doi.org/10.13039/501100012668,"National Synchrotron Radiation Laboratory",
http://dx.doi.org/10.13039/501100014583,"National Synchrotron Radiation Research Center",
http://dx.doi.org/10.13039/501100006705,"National Taipei University of Technology",
http://dx.doi.org/10.13039/501100006397,"National Taiwan Normal University",
http://dx.doi.org/10.13039/501100005732,"National Taiwan Ocean University",
http://dx.doi.org/10.13039/501100006477,"National Taiwan University",
http://dx.doi.org/10.13039/501100005762,"National Taiwan University Hospital",
http://dx.doi.org/10.13039/501100007530,"National Taiwan University of Science and Technology",
http://dx.doi.org/10.13039/501100003594,"National Tax Service",
http://dx.doi.org/10.13039/100003189,"National Tay-Sachs and Allied Diseases Association",
http://dx.doi.org/10.13039/100003188,"National Tay-Sachs and Allied Diseases Association New York Area",
http://dx.doi.org/10.13039/501100014343,"National Tea Research Foundation",
http://dx.doi.org/10.13039/501100018960,"National Technical University of Athens",
http://dx.doi.org/10.13039/501100020762,"National Technology Foundation Project",
http://dx.doi.org/10.13039/100007846,"National Telecommunication Regulatory Authority",
http://dx.doi.org/10.13039/100000126,"National Telecommunications and Information Administration",
http://dx.doi.org/10.13039/501100018538,"National Ten Thousand Talent Program",
http://dx.doi.org/10.13039/501100015014,"National Time Service Center, Chinese Academy of Sciences",
http://dx.doi.org/10.13039/100017889,"National Titanium and Rare Metal Powder Metallurgy Engineering Technology Research Center",
http://dx.doi.org/10.13039/501100003104,"National Training Foundation",
http://dx.doi.org/10.13039/501100019046,"National Transgenic Key Project of the Ministry of Agriculture of China",
http://dx.doi.org/10.13039/501100018539,"National Transgenic Science and Technology Program",
http://dx.doi.org/10.13039/100012678,"National Transportation Center, Morgan State University",
http://dx.doi.org/10.13039/501100016979,"National Treasury",
http://dx.doi.org/10.13039/100011856,"National Tropical Botanical Garden",
http://dx.doi.org/10.13039/100015025,"National Trust for Historic Preservation",
http://dx.doi.org/10.13039/501100005057,"National Tsing Hua University",
http://dx.doi.org/10.13039/501100011105,"National University Cancer Institute, Singapore",
http://dx.doi.org/10.13039/501100011744,"National University Health System",
http://dx.doi.org/10.13039/100017454,"National University Rail Center",
http://dx.doi.org/10.13039/501100013993,"National University Research Fund of China",
http://dx.doi.org/10.13039/501100007085,"National University of Defense Technology",
http://dx.doi.org/10.13039/100009770,"National University of Ireland",
http://dx.doi.org/10.13039/501100001634,"National University of Ireland, Galway",
http://dx.doi.org/10.13039/501100001633,"National University of Ireland, Maynooth",
http://dx.doi.org/10.13039/501100019720,"National University of Laos",
http://dx.doi.org/10.13039/100016993,"National University of Mongolia",
http://dx.doi.org/10.13039/501100012709,"National University of Science and Technology",
http://dx.doi.org/10.13039/501100007278,"National University of Sciences and Technology",
http://dx.doi.org/10.13039/501100001352,"National University of Singapore",
http://dx.doi.org/10.13039/501100013804,"National University's Basic Research Foundation of China",
http://dx.doi.org/10.13039/100008910,"National Vulvodynia Association",
http://dx.doi.org/10.13039/100009907,"National War College",
http://dx.doi.org/10.13039/501100010194,"National Water Center, United Arab Emirates University",
http://dx.doi.org/10.13039/100009024,"National Water Commission",
http://dx.doi.org/10.13039/100009404,"National Water Research Institute",
http://dx.doi.org/10.13039/100018607,"National Weather Service",
http://dx.doi.org/10.13039/100018471,"National Wildlife Federation",
http://dx.doi.org/10.13039/100015313,"National Wildlife Research Center",
http://dx.doi.org/10.13039/501100019112,"National Wine and Grape Industry Centre",
http://dx.doi.org/10.13039/100015745,"National Wool Museum",
http://dx.doi.org/10.13039/501100007784,"National Yang Ming University",R
http://dx.doi.org/10.13039/501100005382,"National Yang-Ming University",
http://dx.doi.org/10.13039/501100004492,"National Youth Foundation of China",
